,Unnamed: 0,line-num,pred-model,fill-model,premise,hypothesis,mask-filled,token_changes,fill_prob,n_gram,Word2Vec-Score,Bert-Score,gold-label,token-similarity,orig-label,new-label,orig-label-prob,same-label-prob,new-label-prob,label-changed,same-label-prob-diff
317,317,242794,mnli-roberta,BartLargeMNLI,Change in national saving represents the sum of the change in personal and government saving for a simplified example focused on one household and one type of IRA., Change in national saving represents the change in lifestyle by the everyday person, Change in national saving represents the change in personal and government saving for a simplified example focused on one household and one type of IRA.,"('lifestyle', 'saving personal and government for a simplified example focused on one household type of IRA.')",9.9%,1,0.9389310707932024,0.8845836520195007,1,0.4582681475256889,neutral,entailment,0.52,0.01,0.99,True,0.51
318,318,242794,mnli-roberta,BartLargeMNLI,Change in national saving represents the sum of the change in personal and government saving for a simplified example focused on one household and one type of IRA., Change in national saving represents the change in lifestyle by the everyday person, Change in national saving represents the change in personal and government saving for a simplified example focused on one household and one type of IRA.,"('in lifestyle', 'in saving personal and government for a simplified example focused on one household type of IRA.')",10.14%,2,0.9389310707932024,0.8845836520195007,1,0.6591816124429819,neutral,entailment,0.53,0.01,0.99,True,0.52
320,320,242794,mnli-roberta,BartLargeMNLI,Change in national saving represents the sum of the change in personal and government saving for a simplified example focused on one household and one type of IRA., Change in national saving represents the change in lifestyle by the everyday person, Change in national saving represents the sum of the change in personal and government saving for a simplified example focused on one household and one type of,"('change in lifestyle', 'in saving sum of change personal and government for a simplified example focused on one household type')",9.99%,3,0.9429315481693704,0.8721086382865906,1,0.7701979661750187,neutral,entailment,0.7,0.01,0.98,True,0.69
321,321,242794,mnli-roberta,BartLargeMNLI,Change in national saving represents the sum of the change in personal and government saving for a simplified example focused on one household and one type of IRA., Change in national saving represents the change in lifestyle by the everyday person, Change in national saving represents the change in personal and government savings for a simplified example focused on one household and one type of IRA.,"('in lifestyle by', 'in personal and government savings for a simplified example focused on one household type of IRA.')",10.1%,3,0.9368337067026964,0.8826399445533752,1,0.6921793067740353,neutral,entailment,0.89,0.01,0.99,True,0.88
324,324,242794,mnli-roberta,BartLargeMNLI,Change in national saving represents the sum of the change in personal and government saving for a simplified example focused on one household and one type of IRA., Change in national saving represents the change in lifestyle by the everyday person, Change in national saving represents the change in lifestyle by a person for a simplified example focused on one person,"('the everyday', 'a person for simplified example focused on one')",10.04%,2,0.9640482460553208,0.9282020926475524,1,0.7217404918952331,neutral,entailment,0.82,0.28,0.61,True,0.5399999999999999
325,325,242794,mnli-roberta,BartLargeMNLI,Change in national saving represents the sum of the change in personal and government saving for a simplified example focused on one household and one type of IRA., Change in national saving represents the change in lifestyle by the everyday person, Change in national saving represents the change in lifestyle by the household.  ,"('everyday person', ' household.')",10.23%,2,0.9801341251873176,0.9741793870925904,1,0.5494717838656172,neutral,contradiction,0.66,0.35,0.59,True,0.31000000000000005
326,326,242794,mnli-roberta,BartLargeMNLI,Change in national saving represents the sum of the change in personal and government saving for a simplified example focused on one household and one type of IRA., Change in national saving represents the change in lifestyle by the everyday person, Change in national saving represents the change in lifestyle savings for a simplified example focused on one person,"('by the everyday', 'savings for a simplified example focused on one')",10.39%,3,0.9650724927801212,0.9186942577362059,1,0.710028185778081,neutral,entailment,0.71,0.08,0.88,True,0.63
329,329,242794,mnli-roberta,BartLargeMNLI,Change in national saving represents the sum of the change in personal and government saving for a simplified example focused on one household and one type of IRA., Change in national saving represents the change in lifestyle by the everyday person, Change in national saving represents the change in lifestyle by the everyday person. ,"('person', ' person.')",9.92%,1,0.995856359224785,0.9905473589897156,1,0.8635786491118148,neutral,contradiction,0.8,0.3,0.6,True,0.5
332,332,242794,mnli-roberta,BartLargeMNLI,Change in national saving represents the sum of the change in personal and government saving for a simplified example focused on one household and one type of IRA., Change in national saving represents the change in lifestyle by the everyday person, Change in national saving represents the change in lifestyle by the household. ,"('the everyday person', ' the household.')",9.81%,3,0.9801342964928044,0.9741793870925904,1,0.7229828469157049,neutral,entailment,0.67,0.33,0.65,True,0.34
333,333,242794,mnli-roberta,BartLargeMNLI,Change in national saving represents the sum of the change in personal and government saving for a simplified example focused on one household and one type of IRA., Change in national saving represents the change in lifestyle by the everyday person,  Change in national saving represents the change in lifestyle by the individual. ,"('everyday person', ' individual.')",10.21%,3,0.984569541955828,0.971446454524994,1,0.6425413079486448,neutral,contradiction,0.68,0.21,0.52,True,0.4700000000000001
363,363,302209,mnli-roberta,BartLargeMNLI,It also states that any differences between the two analyses resulted from HCFA's use of more recent or more complete hospital data.,It states that there are no differences in the two analyses.,It states that there are no statistically significant differences between the results in the two analyses.,"('differences', 'statistically significant differences between the results')",10.22%,1,0.9803730702959709,0.9711869955062866,2,0.8048191194524905,contradiction,neutral,0.97,0.39,0.55,True,0.58
364,364,302209,mnli-roberta,BartLargeMNLI,It also states that any differences between the two analyses resulted from HCFA's use of more recent or more complete hospital data.,It states that there are no differences in the two analyses., It states that there are no statistically significant differences between the results in the two analyses. ,"('no differences', ' no statistically significant differences between the results')",10.24%,2,0.9803731557503466,0.9711869955062866,2,0.8576180868836798,contradiction,neutral,0.87,0.4,0.55,True,0.47
366,366,302209,mnli-roberta,BartLargeMNLI,It also states that any differences between the two analyses resulted from HCFA's use of more recent or more complete hospital data.,It states that there are no differences in the two analyses.,It states that there were no statistically significant differences in the two analyses.,"('are no differences', 'were no statistically significant differences')",10.5%,3,0.9815038057618636,0.9755057096481324,2,0.889649891415557,contradiction,neutral,0.95,0.17,0.66,True,0.7799999999999999
367,367,302209,mnli-roberta,BartLargeMNLI,It also states that any differences between the two analyses resulted from HCFA's use of more recent or more complete hospital data.,It states that there are no differences in the two analyses., It states that there are no statistically significant differences between the two analyses. ,"('no differences in', ' no statistically significant differences between')",10.39%,3,0.9784068281519602,0.9746443629264832,2,0.8623343709202759,contradiction,neutral,0.89,0.36,0.51,True,0.53
368,368,302209,mnli-roberta,BartLargeMNLI,It also states that any differences between the two analyses resulted from HCFA's use of more recent or more complete hospital data.,It states that there are no differences in the two analyses., It states that there are no statistically significant differences between the two analyses. ,"('differences in the', ' statistically significant differences between the')",10.46%,3,0.9784068281519602,0.9746443629264832,2,0.8502185244969377,contradiction,neutral,0.97,0.12,0.78,True,0.85
388,388,216191,mnli-roberta,BartLargeMNLI,The value of land associated with the facilities included among Federal mission PP&amp,The value of land is associated with the facilities among Federal mission.,The value of land is the total value of the facilities among Federal mission.,"('associated with', 'value of the total')",9.65%,2,0.9793323337894524,0.9489860534667968,0,0.6296541388707049,entailment,neutral,0.92,0.2,0.72,True,0.72
436,436,66212,mnli-roberta,BartLargeMNLI,"When, reasonably enough, she objects, he subtly menaces ",It is very unreasonable that she objects. ,It is very clear that he does not think that she objects.,"('unreasonable', 'clear that he does not think')",9.76%,1,0.9612445701395488,0.9106488823890686,2,0.3879567620144749,contradiction,neutral,1.0,0.43,0.51,True,0.5700000000000001
437,437,66212,mnli-roberta,BartLargeMNLI,"When, reasonably enough, she objects, he subtly menaces ",It is very unreasonable that she objects. ,It is only later that she objects.,"('very unreasonable', 'only later')",10.09%,2,0.9579508855267456,0.8913068175315857,2,0.5098620359483356,contradiction,neutral,1.0,0.11,0.71,True,0.89
439,439,66212,mnli-roberta,BartLargeMNLI,"When, reasonably enough, she objects, he subtly menaces ",It is very unreasonable that she objects. ,"It is, of course, entirely possible that she objects.","('is very unreasonable', 'is, of course, entirely possible')",9.78%,3,0.9368695995183745,0.9159576296806335,2,0.7350119722231223,contradiction,entailment,0.98,0.0,0.82,True,0.98
440,440,66212,mnli-roberta,BartLargeMNLI,"When, reasonably enough, she objects, he subtly menaces ",It is very unreasonable that she objects. ,"It is only when, reasonably enough, she objects.","('very unreasonable that', 'only when, reasonably enough,')",10.55%,3,0.9449045643710164,0.8839072585105896,2,0.7777924482207765,contradiction,neutral,1.0,0.01,0.66,True,0.99
441,441,66212,mnli-roberta,BartLargeMNLI,"When, reasonably enough, she objects, he subtly menaces ",It is very unreasonable that she objects. ,It is very effective when she objects.,"('unreasonable that she', 'effective when she')",10.01%,3,0.9655238369208498,0.9140442013740541,2,0.822338648862279,contradiction,neutral,0.98,0.01,0.91,True,0.97
445,445,66212,mnli-roberta,BartLargeMNLI,"When, reasonably enough, she objects, he subtly menaces ",It is very unreasonable that she objects. ,her.  It is very unreasonable.,"('that she objects', 'her. unreasonable.')",10.0%,3,0.9511874581117572,0.9157281517982484,2,0.6665104633786155,contradiction,neutral,0.99,0.29,0.66,True,0.7
446,446,66212,mnli-roberta,BartLargeMNLI,"When, reasonably enough, she objects, he subtly menaces ",It is very unreasonable that she objects. ,It is very unreasonable that he would do so.,"('she objects.', 'he would do so.')",10.04%,3,0.953291639526888,0.9581754803657532,2,0.759753240543408,contradiction,neutral,0.99,0.44,0.55,True,0.55
447,447,66212,mnli-roberta,BartLargeMNLI,"When, reasonably enough, she objects, he subtly menaces ",It is very unreasonable that she objects. ,It is very unreasonable that she should do so.,"('objects.', 'should do so.')",10.43%,3,0.9615470807353924,0.9596427083015442,2,0.5999585558927972,contradiction,neutral,0.99,0.36,0.64,True,0.63
